address	distance	customers	trucks	truck_capacity	algorithm	total_distance
1400 Washington Ave, Albany, NY 12222	10000	23	4	25	nn	113.60985047254184
1400 Washington Ave, Albany, NY 12222	10000	90	4	25	sa	366.88044285424775
1400 Washington Ave, Albany, NY 12222	10000	99	4	25	aco	329.5229011512119
1400 Washington Ave, Albany, NY 12222	10000	48	4	25	nn	237.2261590337157
1400 Washington Ave, Albany, NY 12222	10000	81	4	25	ga	317.4300396834906
1400 Washington Ave, Albany, NY 12222	10000	39	4	25	sa	202.8600136625424
1400 Washington Ave, Albany, NY 12222	10000	64	4	25	nn	266.26958183476046
1400 Washington Ave, Albany, NY 12222	10000	55	4	25	aco	214.534859280275
1400 Washington Ave, Albany, NY 12222	10000	38	4	25	sa	202.5880396937033
1400 Washington Ave, Albany, NY 12222	10000	31	4	25	sa	204.47123432560736
1400 Washington Ave, Albany, NY 12222	10000	99	4	25	ga	330.05992764385934
1400 Washington Ave, Albany, NY 12222	10000	70	4	25	nn	279.7382942220431
1400 Washington Ave, Albany, NY 12222	10000	80	4	25	sa	342.4108051425716
1400 Washington Ave, Albany, NY 12222	10000	84	4	25	aco	285.1930158121382
1400 Washington Ave, Albany, NY 12222	10000	58	4	25	ga	268.47065316576794
1400 Washington Ave, Albany, NY 12222	10000	3	4	25	ga	57.34653026452751
1400 Washington Ave, Albany, NY 12222	10000	15	4	25	ga	100.27785321250703
1400 Washington Ave, Albany, NY 12222	10000	2	4	25	ga	22.020176771241843
1400 Washington Ave, Albany, NY 12222	10000	89	4	25	nn	315.8866353465371
1400 Washington Ave, Albany, NY 12222	10000	30	4	25	ga	194.65811363638562
1400 Washington Ave, Albany, NY 12222	10000	28	4	25	ga	137.8721968092954
1400 Washington Ave, Albany, NY 12222	10000	93	4	25	sa	326.78682677484636
1400 Washington Ave, Albany, NY 12222	10000	5	4	25	ga	62.74738638783961
1400 Washington Ave, Albany, NY 12222	10000	82	4	25	aco	267.9400980978839
1400 Washington Ave, Albany, NY 12222	10000	75	4	25	nn	305.96096276086723
1400 Washington Ave, Albany, NY 12222	10000	28	4	25	aco	178.95172873518257
1400 Washington Ave, Albany, NY 12222	10000	37	4	25	nn	194.4618313861475
1400 Washington Ave, Albany, NY 12222	10000	71	4	25	sa	325.0094247612221
1400 Washington Ave, Albany, NY 12222	10000	88	4	25	ga	360.24993713036923
1400 Washington Ave, Albany, NY 12222	10000	37	4	25	nn	218.39533269043832
1400 Washington Ave, Albany, NY 12222	10000	98	4	25	sa	377.6315429108242
1400 Washington Ave, Albany, NY 12222	10000	75	4	25	aco	272.75400584201424
1400 Washington Ave, Albany, NY 12222	10000	75	4	25	ga	272.28050890092646
1400 Washington Ave, Albany, NY 12222	10000	95	4	25	nn	357.1570687240092
1400 Washington Ave, Albany, NY 12222	10000	24	4	25	aco	119.7129225303788
1400 Washington Ave, Albany, NY 12222	10000	21	4	25	nn	98.36405250066538
1400 Washington Ave, Albany, NY 12222	10000	36	4	25	aco	182.30656358318123
1400 Washington Ave, Albany, NY 12222	10000	94	4	25	sa	321.81753682545065
1400 Washington Ave, Albany, NY 12222	10000	19	4	25	aco	122.99364961680496
1400 Washington Ave, Albany, NY 12222	10000	98	4	25	ga	382.5060070308723
1400 Washington Ave, Albany, NY 12222	10000	82	4	25	nn	333.2187171624214
1400 Washington Ave, Albany, NY 12222	10000	4	4	25	nn	31.13622300594549
1400 Washington Ave, Albany, NY 12222	10000	62	4	25	sa	282.5108482815411
1400 Washington Ave, Albany, NY 12222	10000	49	4	25	ga	250.62588814901875
1400 Washington Ave, Albany, NY 12222	10000	10	4	25	sa	76.78693900944226
1400 Washington Ave, Albany, NY 12222	10000	19	4	25	rl	314.07276383487493
1400 Washington Ave, Albany, NY 12222	10000	81	4	25	nn	377.0580317106015
1400 Washington Ave, Albany, NY 12222	10000	85	4	25	aco	278.7162610123356
1400 Washington Ave, Albany, NY 12222	10000	61	4	25	ga	272.43652021218685
1400 Washington Ave, Albany, NY 12222	10000	85	4	25	sa	315.5554483441525
1400 Washington Ave, Albany, NY 12222	10000	27	4	25	ga	189.2389555794336
1400 Washington Ave, Albany, NY 12222	10000	53	4	25	nn	254.71167774985912
1400 Washington Ave, Albany, NY 12222	10000	43	4	25	sa	230.86842818626627
1400 Washington Ave, Albany, NY 12222	10000	62	4	25	aco	240.3977142773476
1400 Washington Ave, Albany, NY 12222	10000	73	4	25	ga	267.9021356079253
1400 Washington Ave, Albany, NY 12222	10000	64	4	25	nn	263.88000811118735
1400 Washington Ave, Albany, NY 12222	10000	21	4	25	nn	122.36526881351448
1400 Washington Ave, Albany, NY 12222	10000	5	4	25	nn	53.75481316847919
1400 Washington Ave, Albany, NY 12222	10000	29	4	25	ga	182.25049740965784
1400 Washington Ave, Albany, NY 12222	10000	77	4	25	sa	319.9733571293814
1400 Washington Ave, Albany, NY 12222	10000	63	4	25	sa	263.9734401377538
1400 Washington Ave, Albany, NY 12222	10000	3	4	25	sa	49.65922799181202
1400 Washington Ave, Albany, NY 12222	10000	97	4	25	aco	327.3462885622835
1400 Washington Ave, Albany, NY 12222	10000	81	4	25	ga	303.36086618477725
1400 Washington Ave, Albany, NY 12222	10000	98	4	25	nn	392.4928800037378
1400 Washington Ave, Albany, NY 12222	10000	63	4	25	sa	266.9462432792341
1400 Washington Ave, Albany, NY 12222	10000	49	4	25	nn	214.35161002214798
1400 Washington Ave, Albany, NY 12222	10000	83	4	25	ga	371.878296901341
1400 Washington Ave, Albany, NY 12222	10000	70	4	25	aco	209.2196779725998
1400 Washington Ave, Albany, NY 12222	10000	55	4	25	sa	246.9466965843573
1400 Washington Ave, Albany, NY 12222	10000	24	4	25	ga	154.06880189285295
1400 Washington Ave, Albany, NY 12222	10000	98	4	25	nn	364.51434135731114
1400 Washington Ave, Albany, NY 12222	10000	19	4	25	nn	116.24163369696171
1400 Washington Ave, Albany, NY 12222	10000	72	4	25	ga	275.6653571862518
1400 Washington Ave, Albany, NY 12222	10000	92	4	25	sa	341.6767785394657
1400 Washington Ave, Albany, NY 12222	10000	92	4	25	aco	271.2035092301876
1400 Washington Ave, Albany, NY 12222	10000	29	4	25	sa	152.0578824712696
1400 Washington Ave, Albany, NY 12222	10000	29	4	25	sa	164.89780896766123
1400 Washington Ave, Albany, NY 12222	10000	85	4	25	nn	390.54311818730974
1400 Washington Ave, Albany, NY 12222	10000	4	4	25	sa	35.43670721367137
1400 Washington Ave, Albany, NY 12222	10000	74	4	25	ga	292.9776379442601
1400 Washington Ave, Albany, NY 12222	10000	6	4	25	sa	38.09766977680029
1400 Washington Ave, Albany, NY 12222	10000	34	4	25	nn	184.7996439312525
1400 Washington Ave, Albany, NY 12222	10000	70	4	25	ga	257.42636310117615
1400 Washington Ave, Albany, NY 12222	10000	95	4	25	aco	273.1828896396088
1400 Washington Ave, Albany, NY 12222	10000	86	4	25	sa	341.2847747545034
1400 Washington Ave, Albany, NY 12222	10000	27	4	25	ga	156.85349264681392
1400 Washington Ave, Albany, NY 12222	10000	96	4	25	nn	314.01219155963145
1400 Washington Ave, Albany, NY 12222	10000	21	4	25	ga	113.33664146383258
1400 Washington Ave, Albany, NY 12222	10000	39	4	25	aco	177.49577189569172
1400 Washington Ave, Albany, NY 12222	10000	49	4	25	sa	206.09257584176925
1400 Washington Ave, Albany, NY 12222	10000	8	4	25	aco	90.15239009051419
1400 Washington Ave, Albany, NY 12222	10000	23	4	25	nn	137.47351144304622
1400 Washington Ave, Albany, NY 12222	10000	39	4	25	ga	199.3327487468514
1400 Washington Ave, Albany, NY 12222	10000	13	4	25	ga	100.32706628908345
1400 Washington Ave, Albany, NY 12222	10000	61	4	25	nn	283.4404311470857
1400 Washington Ave, Albany, NY 12222	10000	65	4	25	sa	255.14831128753724
1400 Washington Ave, Albany, NY 12222	10000	52	4	25	aco	224.92389570392967
1400 Washington Ave, Albany, NY 12222	10000	25	4	25	nn	156.42226837189764
1400 Washington Ave, Albany, NY 12222	10000	39	4	25	sa	241.32466886672935
1400 Washington Ave, Albany, NY 12222	10000	45	4	25	aco	167.6431100720148
1400 Washington Ave, Albany, NY 12222	10000	50	4	25	nn	274.66144193189217
1400 Washington Ave, Albany, NY 12222	10000	97	4	25	ga	351.0245342659729
1400 Washington Ave, Albany, NY 12222	10000	16	4	25	nn	107.43850403724419
1400 Washington Ave, Albany, NY 12222	10000	57	4	25	sa	306.4672491165078
1400 Washington Ave, Albany, NY 12222	10000	20	4	25	aco	127.12512714071322
1400 Washington Ave, Albany, NY 12222	10000	42	4	25	sa	225.50148946884914
1400 Washington Ave, Albany, NY 12222	10000	73	4	25	nn	302.7137524003342
1400 Washington Ave, Albany, NY 12222	10000	83	4	25	ga	293.8962802811114
1400 Washington Ave, Albany, NY 12222	10000	37	4	25	nn	213.4541860967629
1400 Washington Ave, Albany, NY 12222	10000	80	4	25	aco	283.3138217361037
1400 Washington Ave, Albany, NY 12222	10000	99	4	25	sa	356.7834592424392
1400 Washington Ave, Albany, NY 12222	10000	70	4	25	ga	254.9680783972924
1400 Washington Ave, Albany, NY 12222	10000	5	4	25	ga	54.61280463008098
1400 Washington Ave, Albany, NY 12222	10000	2	4	25	ga	38.097768521679114
1400 Washington Ave, Albany, NY 12222	10000	92	4	25	nn	311.54856654721846
1400 Washington Ave, Albany, NY 12222	10000	76	4	25	sa	317.9715776398964
1400 Washington Ave, Albany, NY 12222	10000	80	4	25	aco	311.9658996704971
1400 Washington Ave, Albany, NY 12222	10000	36	4	25	nn	207.43253319297835
1400 Washington Ave, Albany, NY 12222	10000	80	4	25	ga	298.9329281505896
1400 Washington Ave, Albany, NY 12222	10000	65	4	25	sa	272.48255139378716
1400 Washington Ave, Albany, NY 12222	10000	98	4	25	nn	325.9817174999411
1400 Washington Ave, Albany, NY 12222	10000	100	4	25	ga	348.8061115273202
1400 Washington Ave, Albany, NY 12222	10000	5	4	25	ga	48.941976844304335
1400 Washington Ave, Albany, NY 12222	10000	76	4	25	sa	332.5347525059424
1400 Washington Ave, Albany, NY 12222	10000	97	4	25	aco	342.18161672647955
1400 Washington Ave, Albany, NY 12222	10000	10	4	25	aco	86.17567256509541
1400 Washington Ave, Albany, NY 12222	10000	29	4	25	sa	192.90238956526946
1400 Washington Ave, Albany, NY 12222	10000	14	4	25	aco	92.95400634930071
1400 Washington Ave, Albany, NY 12222	10000	77	4	25	nn	328.1946956679345
1400 Washington Ave, Albany, NY 12222	10000	3	4	25	nn	45.38975178261809
1400 Washington Ave, Albany, NY 12222	10000	64	4	25	ga	258.38433662810087
1400 Washington Ave, Albany, NY 12222	10000	10	4	25	ga	54.89415586689843
1400 Washington Ave, Albany, NY 12222	10000	43	4	25	aco	175.23249540058313
1400 Washington Ave, Albany, NY 12222	10000	76	4	25	sa	318.5350304582993
1400 Washington Ave, Albany, NY 12222	10000	14	4	25	aco	65.72557722875776
1400 Washington Ave, Albany, NY 12222	10000	8	4	25	sa	75.80584709374925
1400 Washington Ave, Albany, NY 12222	10000	67	4	25	nn	282.15550595161625
1400 Washington Ave, Albany, NY 12222	10000	60	4	25	ga	278.9621597840893
1400 Washington Ave, Albany, NY 12222	10000	25	4	25	sa	131.95685575231994
1400 Washington Ave, Albany, NY 12222	10000	9	4	25	ga	73.00259122584204
1400 Washington Ave, Albany, NY 12222	10000	54	4	25	nn	266.90643162450937
1400 Washington Ave, Albany, NY 12222	10000	61	4	25	sa	233.21280232902376
1400 Washington Ave, Albany, NY 12222	10000	46	4	25	nn	246.1709519508198
1400 Washington Ave, Albany, NY 12222	10000	82	4	25	aco	301.1187561775662
1400 Washington Ave, Albany, NY 12222	10000	98	4	25	ga	362.0782535650607
1400 Washington Ave, Albany, NY 12222	10000	68	4	25	sa	295.9472980942265
1400 Washington Ave, Albany, NY 12222	10000	63	4	25	nn	274.38296926274086
1400 Washington Ave, Albany, NY 12222	10000	42	4	25	ga	203.06970031559857
1400 Washington Ave, Albany, NY 12222	10000	66	4	25	aco	194.6101126980875
1400 Washington Ave, Albany, NY 12222	10000	39	4	25	ga	186.42580044790884
1400 Washington Ave, Albany, NY 12222	10000	22	4	25	aco	132.69102518714183
1400 Washington Ave, Albany, NY 12222	10000	22	4	25	ga	118.86101257278197
1400 Washington Ave, Albany, NY 12222	10000	94	4	25	sa	374.25015267921117
1400 Washington Ave, Albany, NY 12222	10000	99	4	25	nn	330.25380790770123
1400 Washington Ave, Albany, NY 12222	10000	21	4	25	sa	148.70127439187013
1400 Washington Ave, Albany, NY 12222	10000	16	4	25	nn	119.54147140813936
1400 Washington Ave, Albany, NY 12222	10000	52	4	25	ga	237.89338097558294
1400 Washington Ave, Albany, NY 12222	10000	9	4	25	rl	94.83525277881925
1400 Washington Ave, Albany, NY 12222	10000	71	4	25	nn	309.35813258994443
1400 Washington Ave, Albany, NY 12222	10000	79	4	25	sa	332.46644949531407
1400 Washington Ave, Albany, NY 12222	10000	93	4	25	aco	326.9764092164919
1400 Washington Ave, Albany, NY 12222	10000	89	4	25	ga	331.46623852099447
1400 Washington Ave, Albany, NY 12222	10000	69	4	25	sa	323.8588721553372
1400 Washington Ave, Albany, NY 12222	10000	82	4	25	nn	310.7576862037014
1400 Washington Ave, Albany, NY 12222	10000	48	4	25	sa	237.03010778217913
1400 Washington Ave, Albany, NY 12222	10000	79	4	25	ga	311.23115566166695
1400 Washington Ave, Albany, NY 12222	10000	95	4	25	aco	343.33355117215876
1400 Washington Ave, Albany, NY 12222	10000	82	4	25	nn	361.81783050337833
1400 Washington Ave, Albany, NY 12222	10000	56	4	25	sa	266.3531264654161
1400 Washington Ave, Albany, NY 12222	10000	76	4	25	ga	298.5395792335607
1400 Washington Ave, Albany, NY 12222	10000	32	4	25	sa	225.09621721530036
1400 Washington Ave, Albany, NY 12222	10000	56	4	25	aco	207.8694639572377
1400 Washington Ave, Albany, NY 12222	10000	16	4	25	sa	103.84312430255366
1400 Washington Ave, Albany, NY 12222	10000	75	4	25	nn	289.77656035844376
1400 Washington Ave, Albany, NY 12222	10000	36	4	25	nn	164.58546956360186
1400 Washington Ave, Albany, NY 12222	10000	70	4	25	ga	294.93908897816914
1400 Washington Ave, Albany, NY 12222	10000	63	4	25	aco	276.1230834982562
1400 Washington Ave, Albany, NY 12222	10000	43	4	25	nn	218.48785108177935
1400 Washington Ave, Albany, NY 12222	10000	98	4	25	sa	359.300237913259
1400 Washington Ave, Albany, NY 12222	10000	60	4	25	ga	248.3013184505651
1400 Washington Ave, Albany, NY 12222	10000	22	4	25	sa	132.4542696279136
1400 Washington Ave, Albany, NY 12222	10000	8	4	25	ga	65.3536948633429
1400 Washington Ave, Albany, NY 12222	10000	57	4	25	ga	279.9434770313794
1400 Washington Ave, Albany, NY 12222	10000	96	4	25	nn	367.3271622255442
1400 Washington Ave, Albany, NY 12222	10000	69	4	25	sa	284.0554341360197
1400 Washington Ave, Albany, NY 12222	10000	1	4	25	sa	26.519363991614522
1400 Washington Ave, Albany, NY 12222	10000	24	4	25	ga	149.17797059904973
1400 Washington Ave, Albany, NY 12222	10000	95	4	25	aco	295.2224021406998
1400 Washington Ave, Albany, NY 12222	10000	20	4	25	sa	112.28091111336309
1400 Washington Ave, Albany, NY 12222	10000	18	4	25	ga	113.2061026898208
1400 Washington Ave, Albany, NY 12222	10000	36	4	25	sa	202.18427706416836
1400 Washington Ave, Albany, NY 12222	10000	69	4	25	nn	261.2755575572254
1400 Washington Ave, Albany, NY 12222	10000	29	4	25	ga	175.7340392378954
1400 Washington Ave, Albany, NY 12222	10000	43	4	25	aco	189.0911037372991
1400 Washington Ave, Albany, NY 12222	10000	21	4	25	ga	109.29733716729066
1400 Washington Ave, Albany, NY 12222	10000	25	4	25	aco	122.25802782731039
1400 Washington Ave, Albany, NY 12222	10000	58	4	25	sa	264.7834847352691
1400 Washington Ave, Albany, NY 12222	10000	56	4	25	nn	253.42455099846674
1400 Washington Ave, Albany, NY 12222	10000	53	4	25	aco	238.6567057963296
1400 Washington Ave, Albany, NY 12222	10000	92	4	25	ga	376.03409152370153
1400 Washington Ave, Albany, NY 12222	10000	4	4	25	aco	53.942758127961
1400 Washington Ave, Albany, NY 12222	10000	92	4	25	nn	327.56227546743924
1400 Washington Ave, Albany, NY 12222	10000	100	4	25	sa	332.15054235888596
1400 Washington Ave, Albany, NY 12222	10000	24	4	25	sa	124.06764757741178
1400 Washington Ave, Albany, NY 12222	10000	51	4	25	ga	246.98001058982365
1400 Washington Ave, Albany, NY 12222	10000	44	4	25	nn	206.69694640673046
1400 Washington Ave, Albany, NY 12222	10000	48	4	25	aco	196.59880283092556
1400 Washington Ave, Albany, NY 12222	10000	61	4	25	nn	266.03342957645583
1400 Washington Ave, Albany, NY 12222	10000	84	4	25	sa	293.6187666352735
1400 Washington Ave, Albany, NY 12222	10000	94	4	25	ga	338.5036246471566
1400 Washington Ave, Albany, NY 12222	10000	66	4	25	aco	238.4923361719831
1400 Washington Ave, Albany, NY 12222	10000	24	4	25	sa	157.82330734665464
1400 Washington Ave, Albany, NY 12222	10000	14	4	25	aco	79.94319448861124
1400 Washington Ave, Albany, NY 12222	10000	1	4	25	aco	46.54400563266929
1400 Washington Ave, Albany, NY 12222	10000	30	4	25	ga	169.08014014606673
1400 Washington Ave, Albany, NY 12222	10000	35	4	25	ga	172.45516000593906
1400 Washington Ave, Albany, NY 12222	10000	98	4	25	nn	332.17173904578806
1400 Washington Ave, Albany, NY 12222	10000	45	4	25	aco	201.19724291663942
1400 Washington Ave, Albany, NY 12222	10000	84	4	25	sa	300.8224677350273
1400 Washington Ave, Albany, NY 12222	10000	28	4	25	ga	188.12144794696331
1400 Washington Ave, Albany, NY 12222	10000	60	4	25	nn	277.66692492171
1400 Washington Ave, Albany, NY 12222	10000	55	4	25	sa	227.696329237925
1400 Washington Ave, Albany, NY 12222	10000	76	4	25	ga	334.89250410296955
1400 Washington Ave, Albany, NY 12222	10000	70	4	25	aco	234.5567687849034
1400 Washington Ave, Albany, NY 12222	10000	26	4	25	aco	142.7711573209987
1400 Washington Ave, Albany, NY 12222	10000	76	4	25	sa	321.96640191204466
1400 Washington Ave, Albany, NY 12222	10000	92	4	25	nn	322.5994337693851
1400 Washington Ave, Albany, NY 12222	10000	64	4	25	ga	273.7675111362973
1400 Washington Ave, Albany, NY 12222	10000	52	4	25	sa	235.0771507022776
1400 Washington Ave, Albany, NY 12222	10000	41	4	25	aco	198.03310500063043
1400 Washington Ave, Albany, NY 12222	10000	84	4	25	nn	319.49411280951426
1400 Washington Ave, Albany, NY 12222	10000	96	4	25	ga	350.9566197214835
1400 Washington Ave, Albany, NY 12222	10000	10	4	25	ga	81.38540588992248
1400 Washington Ave, Albany, NY 12222	10000	59	4	25	nn	239.76730408223102
1400 Washington Ave, Albany, NY 12222	10000	91	4	25	sa	417.65351166227566
1400 Washington Ave, Albany, NY 12222	10000	5	4	25	sa	53.9078423550097
1400 Washington Ave, Albany, NY 12222	10000	1	4	25	sa	23.586123972558205
1400 Washington Ave, Albany, NY 12222	10000	34	4	25	ga	181.99898203529474
1400 Washington Ave, Albany, NY 12222	10000	22	4	25	sa	134.09835881442177
1400 Washington Ave, Albany, NY 12222	10000	95	4	25	aco	326.78976036334257
1400 Washington Ave, Albany, NY 12222	10000	63	4	25	nn	267.4572972307743
1400 Washington Ave, Albany, NY 12222	10000	45	4	25	sa	231.66827571991448
1400 Washington Ave, Albany, NY 12222	10000	62	4	25	ga	241.34350436260416
1400 Washington Ave, Albany, NY 12222	10000	62	4	25	nn	248.55971494382013
1400 Washington Ave, Albany, NY 12222	10000	1	4	25	nn	26.206112477989638
1400 Washington Ave, Albany, NY 12222	10000	63	4	25	aco	287.0923675759672
1400 Washington Ave, Albany, NY 12222	10000	68	4	25	sa	316.290827573031
1400 Washington Ave, Albany, NY 12222	10000	82	4	25	ga	307.3262131646958
1400 Washington Ave, Albany, NY 12222	10000	10	4	25	ga	58.376264202853115
1400 Washington Ave, Albany, NY 12222	10000	67	4	25	nn	276.5021663348364
1400 Washington Ave, Albany, NY 12222	10000	68	4	25	aco	252.24526107196894
1400 Washington Ave, Albany, NY 12222	10000	32	4	25	ga	162.3721713856047
1400 Washington Ave, Albany, NY 12222	10000	6	4	25	aco	49.64660973967153
1400 Washington Ave, Albany, NY 12222	10000	3	4	25	ga	49.09727979200435
1400 Washington Ave, Albany, NY 12222	10000	43	4	25	nn	206.6876688784746
1400 Washington Ave, Albany, NY 12222	10000	95	4	25	sa	357.2961399613685
1400 Washington Ave, Albany, NY 12222	10000	7	4	25	nn	69.89336950834353
1400 Washington Ave, Albany, NY 12222	10000	5	4	25	sa	52.21637848778961
1400 Washington Ave, Albany, NY 12222	10000	18	4	25	aco	109.87672821193797
1400 Washington Ave, Albany, NY 12222	10000	15	4	25	sa	100.28932950987151
1400 Washington Ave, Albany, NY 12222	10000	75	4	25	ga	346.58441794885437
1400 Washington Ave, Albany, NY 12222	10000	41	4	25	aco	168.53841436357592
1400 Washington Ave, Albany, NY 12222	10000	78	4	25	nn	267.1155562298563
1400 Washington Ave, Albany, NY 12222	10000	85	4	25	sa	347.33021768879513
1400 Washington Ave, Albany, NY 12222	10000	51	4	25	aco	212.87764840561198
1400 Washington Ave, Albany, NY 12222	10000	84	4	25	nn	357.95703759178315
1400 Washington Ave, Albany, NY 12222	10000	98	4	25	ga	337.2485385238685
1400 Washington Ave, Albany, NY 12222	10000	70	4	25	sa	327.05954124318623
1400 Washington Ave, Albany, NY 12222	10000	42	4	25	ga	201.21058881644637
1400 Washington Ave, Albany, NY 12222	10000	65	4	25	sa	298.9777771708678
1400 Washington Ave, Albany, NY 12222	10000	84	4	25	nn	329.5490276089025
1400 Washington Ave, Albany, NY 12222	10000	20	4	25	sa	133.4969193113531
1400 Washington Ave, Albany, NY 12222	10000	95	4	25	aco	302.35647641482115
1400 Washington Ave, Albany, NY 12222	10000	37	4	25	sa	207.84044642602524
1400 Washington Ave, Albany, NY 12222	10000	86	4	25	ga	344.290920833485
1400 Washington Ave, Albany, NY 12222	10000	63	4	25	nn	262.85207429548495
1400 Washington Ave, Albany, NY 12222	10000	28	4	25	aco	150.79823533845789
1400 Washington Ave, Albany, NY 12222	10000	28	4	25	ga	168.0321169672946
1400 Washington Ave, Albany, NY 12222	10000	27	4	25	ga	167.68720136157935
1400 Washington Ave, Albany, NY 12222	10000	68	4	25	sa	282.3750873023709
1400 Washington Ave, Albany, NY 12222	10000	21	4	25	ga	112.71147789280094
1400 Washington Ave, Albany, NY 12222	10000	92	4	25	nn	343.0298843396237
1400 Washington Ave, Albany, NY 12222	10000	48	4	25	sa	226.44537901264422
1400 Washington Ave, Albany, NY 12222	10000	3	4	25	sa	29.92058249601336
1400 Washington Ave, Albany, NY 12222	10000	85	4	25	aco	308.829436613373
1400 Washington Ave, Albany, NY 12222	10000	1	4	25	aco	15.47436169934628
1400 Washington Ave, Albany, NY 12222	10000	64	4	25	nn	265.5091310274694
1400 Washington Ave, Albany, NY 12222	10000	98	4	25	ga	407.78569861893806
1400 Washington Ave, Albany, NY 12222	10000	45	4	25	aco	202.44441906128336
1400 Washington Ave, Albany, NY 12222	10000	69	4	25	sa	270.84094692436116
1400 Washington Ave, Albany, NY 12222	10000	23	4	25	ga	144.04763126839364
1400 Washington Ave, Albany, NY 12222	10000	54	4	25	nn	221.88364959290945
1400 Washington Ave, Albany, NY 12222	10000	23	4	25	ga	160.10015025144753
1400 Washington Ave, Albany, NY 12222	10000	99	4	25	sa	366.6460944123308
1400 Washington Ave, Albany, NY 12222	10000	76	4	25	aco	309.74253260735674
1400 Washington Ave, Albany, NY 12222	10000	88	4	25	nn	364.2915868265645
1400 Washington Ave, Albany, NY 12222	10000	9	4	25	aco	93.69928772571808
1400 Washington Ave, Albany, NY 12222	10000	85	4	25	ga	296.14750964263163
1400 Washington Ave, Albany, NY 12222	10000	4	4	25	ga	39.72412951585507
1400 Washington Ave, Albany, NY 12222	10000	45	4	25	sa	211.94170818214488
1400 Washington Ave, Albany, NY 12222	10000	54	4	25	nn	235.52418815594842
1400 Washington Ave, Albany, NY 12222	10000	29	4	25	sa	162.68582871510634
1400 Washington Ave, Albany, NY 12222	10000	52	4	25	aco	242.10923075601872
1400 Washington Ave, Albany, NY 12222	10000	87	4	25	ga	353.8585435962573
1400 Washington Ave, Albany, NY 12222	10000	7	4	25	ga	66.18682887940527
1400 Washington Ave, Albany, NY 12222	10000	5	4	25	ga	65.78112205020568
1400 Washington Ave, Albany, NY 12222	10000	96	4	25	nn	414.7676984956464
1400 Washington Ave, Albany, NY 12222	10000	91	4	25	sa	366.3133218361197
1400 Washington Ave, Albany, NY 12222	10000	51	4	25	sa	277.0106746707502
1400 Washington Ave, Albany, NY 12222	10000	57	4	25	nn	277.70326350288616
1400 Washington Ave, Albany, NY 12222	10000	97	4	25	aco	299.7235584446553
1400 Washington Ave, Albany, NY 12222	10000	18	4	25	sa	126.91246127049229
1400 Washington Ave, Albany, NY 12222	10000	85	4	25	ga	390.6113552762434
1400 Washington Ave, Albany, NY 12222	10000	13	4	25	sa	107.92314915065694
1400 Washington Ave, Albany, NY 12222	10000	33	4	25	nn	195.5622382570759
1400 Washington Ave, Albany, NY 12222	10000	25	4	25	ga	133.38991752402362
1400 Washington Ave, Albany, NY 12222	10000	22	4	25	nn	145.43820521019677
1400 Washington Ave, Albany, NY 12222	10000	43	4	25	nn	187.48356094797518
1400 Washington Ave, Albany, NY 12222	10000	70	4	25	aco	245.2213033618452
1400 Washington Ave, Albany, NY 12222	10000	96	4	25	sa	360.2677656034116
1400 Washington Ave, Albany, NY 12222	10000	93	4	25	ga	349.67159864312663
1400 Washington Ave, Albany, NY 12222	10000	39	4	25	aco	185.70129753572104
1400 Washington Ave, Albany, NY 12222	10000	42	4	25	sa	213.5280375385735
1400 Washington Ave, Albany, NY 12222	10000	72	4	25	nn	287.54454004440606
1400 Washington Ave, Albany, NY 12222	10000	45	4	25	ga	236.8166065959215
1400 Washington Ave, Albany, NY 12222	10000	61	4	25	sa	257.34484761007786
1400 Washington Ave, Albany, NY 12222	10000	48	4	25	ga	221.56674370760797
1400 Washington Ave, Albany, NY 12222	10000	17	4	25	sa	137.7857724107811
1400 Washington Ave, Albany, NY 12222	10000	74	4	25	aco	284.6180753234511
1400 Washington Ave, Albany, NY 12222	10000	100	4	25	nn	350.56747506993577
1400 Washington Ave, Albany, NY 12222	10000	20	4	25	nn	117.74794567118158
1400 Washington Ave, Albany, NY 12222	10000	50	4	25	sa	249.2401960680131
1400 Washington Ave, Albany, NY 12222	10000	20	4	25	nn	126.33526147367448
1400 Washington Ave, Albany, NY 12222	10000	51	4	25	aco	216.83625649787888
1400 Washington Ave, Albany, NY 12222	10000	89	4	25	ga	338.1100269337689
1400 Washington Ave, Albany, NY 12222	10000	12	4	25	aco	115.72778026735311
1400 Washington Ave, Albany, NY 12222	10000	61	4	25	sa	284.391650884433
1400 Washington Ave, Albany, NY 12222	10000	23	4	25	aco	120.43480627405205
1400 Washington Ave, Albany, NY 12222	10000	15	4	25	sa	113.02054646843035
1400 Washington Ave, Albany, NY 12222	10000	100	4	25	nn	350.45927991657413
1400 Washington Ave, Albany, NY 12222	10000	41	4	25	aco	166.37540121203534
1400 Washington Ave, Albany, NY 12222	10000	100	4	25	ga	315.68028841918374
1400 Washington Ave, Albany, NY 12222	10000	38	4	25	nn	208.34806094699596
1400 Washington Ave, Albany, NY 12222	10000	77	4	25	sa	303.81152692084873
1400 Washington Ave, Albany, NY 12222	10000	21	4	25	nn	127.41325795903398
1400 Washington Ave, Albany, NY 12222	10000	3	4	25	nn	31.075191522932926
1400 Washington Ave, Albany, NY 12222	10000	33	4	25	sa	200.2643508851856
1400 Washington Ave, Albany, NY 12222	10000	61	4	25	ga	253.07007970109078
