address	distance	customers	trucks	truck_capacity	algorithm	total_distance
1400 Washington Ave, Albany, NY 12222	10000	209	4	100	ga	715.8720870823225
1400 Washington Ave, Albany, NY 12222	10000	274	4	100	aco	474.2116831207954
1400 Washington Ave, Albany, NY 12222	10000	246	4	100	nn	523.0135022445929
1400 Washington Ave, Albany, NY 12222	10000	275	4	100	sa	1102.6235055032625
1400 Washington Ave, Albany, NY 12222	10000	163	4	100	nn	372.4378906690117
1400 Washington Ave, Albany, NY 12222	10000	301	4	100	ga	858.730949989247
1400 Washington Ave, Albany, NY 12222	10000	204	4	100	sa	905.1888131250506
1400 Washington Ave, Albany, NY 12222	10000	209	4	100	nn	500.90624639759346
1400 Washington Ave, Albany, NY 12222	10000	166	4	100	sa	733.596076152461
1400 Washington Ave, Albany, NY 12222	10000	393	4	100	ga	1006.0238835453453
1400 Washington Ave, Albany, NY 12222	10000	265	4	100	sa	1052.6419207412305
1400 Washington Ave, Albany, NY 12222	10000	312	4	100	nn	602.892930761856
1400 Washington Ave, Albany, NY 12222	10000	257	4	100	ga	1044.1102267500205
1400 Washington Ave, Albany, NY 12222	10000	334	4	100	aco	540.446454510957
1400 Washington Ave, Albany, NY 12222	10000	10	4	100	aco	71.67241446944172
1400 Washington Ave, Albany, NY 12222	10000	249	4	100	sa	979.7717809001051
1400 Washington Ave, Albany, NY 12222	10000	396	4	100	nn	683.4372108029015
1400 Washington Ave, Albany, NY 12222	10000	82	4	100	aco	251.18076565907546
1400 Washington Ave, Albany, NY 12222	10000	303	4	100	sa	1198.483438469166
1400 Washington Ave, Albany, NY 12222	10000	143	4	100	nn	385.84657527894734
1400 Washington Ave, Albany, NY 12222	10000	389	4	100	ga	1054.0480923468674
1400 Washington Ave, Albany, NY 12222	10000	84	4	100	sa	476.6609334925293
1400 Washington Ave, Albany, NY 12222	10000	203	4	100	nn	434.11411888599304
1400 Washington Ave, Albany, NY 12222	10000	292	4	100	sa	1260.99252611661
1400 Washington Ave, Albany, NY 12222	10000	161	4	100	nn	411.2963923656029
1400 Washington Ave, Albany, NY 12222	10000	320	4	100	ga	1083.21265750812
1400 Washington Ave, Albany, NY 12222	10000	35	4	100	ga	168.758632225442
1400 Washington Ave, Albany, NY 12222	10000	28	4	100	ga	149.39079672133823
1400 Washington Ave, Albany, NY 12222	10000	161	4	100	sa	700.5258416961054
1400 Washington Ave, Albany, NY 12222	10000	165	4	100	nn	423.0309087254435
1400 Washington Ave, Albany, NY 12222	10000	199	4	100	nn	434.2090722208461
1400 Washington Ave, Albany, NY 12222	10000	268	4	100	ga	764.9699449464074
1400 Washington Ave, Albany, NY 12222	10000	343	4	100	aco	547.4315922354638
1400 Washington Ave, Albany, NY 12222	10000	108	4	100	nn	342.2657246545552
1400 Washington Ave, Albany, NY 12222	10000	327	4	100	sa	1250.2062922564596
1400 Washington Ave, Albany, NY 12222	10000	47	4	100	sa	227.511489630736
1400 Washington Ave, Albany, NY 12222	10000	149	4	100	nn	384.65243331465274
1400 Washington Ave, Albany, NY 12222	10000	213	4	100	sa	958.1598112930243
1400 Washington Ave, Albany, NY 12222	10000	132	4	100	aco	354.8303989825583
1400 Washington Ave, Albany, NY 12222	10000	384	4	100	ga	1122.4923510686
1400 Washington Ave, Albany, NY 12222	10000	226	4	100	nn	536.7041619532688
1400 Washington Ave, Albany, NY 12222	10000	82	4	100	ga	343.9036413910744
1400 Washington Ave, Albany, NY 12222	10000	182	4	100	sa	803.1370930552816
1400 Washington Ave, Albany, NY 12222	10000	195	4	100	nn	471.22585757412406
1400 Washington Ave, Albany, NY 12222	10000	33	4	100	nn	146.63937805642496
1400 Washington Ave, Albany, NY 12222	10000	163	4	100	sa	746.6503270350015
1400 Washington Ave, Albany, NY 12222	10000	28	4	100	sa	161.07564852877243
1400 Washington Ave, Albany, NY 12222	10000	13	4	100	rl	164.23340332504708
1400 Washington Ave, Albany, NY 12222	10000	170	4	100	aco	359.8463818046131
1400 Washington Ave, Albany, NY 12222	10000	370	4	100	ga	1110.6031250355472
1400 Washington Ave, Albany, NY 12222	10000	280	4	100	nn	538.5390113554411
1400 Washington Ave, Albany, NY 12222	10000	251	4	100	sa	991.6071787557628
1400 Washington Ave, Albany, NY 12222	10000	111	4	100	ga	452.4058210589825
1400 Washington Ave, Albany, NY 12222	10000	101	4	100	nn	281.6155490256383
1400 Washington Ave, Albany, NY 12222	10000	95	4	100	nn	291.2382484869566
1400 Washington Ave, Albany, NY 12222	10000	184	4	100	sa	800.2598406513717
1400 Washington Ave, Albany, NY 12222	10000	176	4	100	ga	577.762682730776
1400 Washington Ave, Albany, NY 12222	10000	17	4	100	ga	108.56707487376471
1400 Washington Ave, Albany, NY 12222	10000	111	4	100	sa	623.7388667141081
1400 Washington Ave, Albany, NY 12222	10000	127	4	100	nn	358.9594762048976
1400 Washington Ave, Albany, NY 12222	10000	73	4	100	ga	382.1446366123019
1400 Washington Ave, Albany, NY 12222	10000	49	4	100	sa	275.3023277965351
1400 Washington Ave, Albany, NY 12222	10000	98	4	100	sa	600.4373050542499
1400 Washington Ave, Albany, NY 12222	10000	168	4	100	ga	632.4920847179689
1400 Washington Ave, Albany, NY 12222	10000	268	4	100	nn	524.9286169493872
1400 Washington Ave, Albany, NY 12222	10000	227	4	100	sa	977.8303067064712
1400 Washington Ave, Albany, NY 12222	10000	27	4	100	sa	157.7243934130751
1400 Washington Ave, Albany, NY 12222	10000	144	4	100	nn	366.5012301475841
1400 Washington Ave, Albany, NY 12222	10000	363	4	100	aco	566.0826731798473
1400 Washington Ave, Albany, NY 12222	10000	400	4	100	ga	1186.9408968196592
1400 Washington Ave, Albany, NY 12222	10000	26	4	100	aco	120.67260613392787
1400 Washington Ave, Albany, NY 12222	10000	260	4	100	sa	1086.2877893128632
1400 Washington Ave, Albany, NY 12222	10000	314	4	100	nn	671.2008209959081
1400 Washington Ave, Albany, NY 12222	10000	24	4	100	nn	166.62489601449872
1400 Washington Ave, Albany, NY 12222	10000	41	4	100	nn	173.97187794456667
1400 Washington Ave, Albany, NY 12222	10000	136	4	100	nn	362.9265502182514
1400 Washington Ave, Albany, NY 12222	10000	335	4	100	ga	925.6964037172557
1400 Washington Ave, Albany, NY 12222	10000	351	4	100	sa	1242.8835615985306
1400 Washington Ave, Albany, NY 12222	10000	172	4	100	sa	806.3293322831748
1400 Washington Ave, Albany, NY 12222	10000	93	4	100	sa	512.6165197751901
1400 Washington Ave, Albany, NY 12222	10000	354	4	100	nn	685.8946047519721
1400 Washington Ave, Albany, NY 12222	10000	326	4	100	ga	1089.3930529079773
1400 Washington Ave, Albany, NY 12222	10000	66	4	100	ga	334.13593488218635
1400 Washington Ave, Albany, NY 12222	10000	317	4	100	aco	572.7494478611645
1400 Washington Ave, Albany, NY 12222	10000	272	4	100	nn	558.5307094171714
1400 Washington Ave, Albany, NY 12222	10000	5	4	100	nn	63.86411628556221
1400 Washington Ave, Albany, NY 12222	10000	40	4	100	aco	157.71620608019188
1400 Washington Ave, Albany, NY 12222	10000	359	4	100	sa	1183.703527479299
1400 Washington Ave, Albany, NY 12222	10000	164	4	100	nn	348.8453081575036
1400 Washington Ave, Albany, NY 12222	10000	320	4	100	ga	1074.3322839005154
1400 Washington Ave, Albany, NY 12222	10000	30	4	100	ga	151.27539283157222
1400 Washington Ave, Albany, NY 12222	10000	280	4	100	sa	1094.9288150266418
1400 Washington Ave, Albany, NY 12222	10000	41	4	100	sa	224.99698232507203
1400 Washington Ave, Albany, NY 12222	10000	179	4	100	ga	591.8882554313244
1400 Washington Ave, Albany, NY 12222	10000	155	4	100	aco	315.09196421804376
1400 Washington Ave, Albany, NY 12222	10000	21	4	100	ga	141.47586913488706
1400 Washington Ave, Albany, NY 12222	10000	308	4	100	nn	594.6813510926864
1400 Washington Ave, Albany, NY 12222	10000	67	4	100	aco	215.37222562383525
1400 Washington Ave, Albany, NY 12222	10000	166	4	100	ga	731.1161944037492
1400 Washington Ave, Albany, NY 12222	10000	28	4	100	ga	134.4699531699964
1400 Washington Ave, Albany, NY 12222	10000	344	4	100	sa	1398.8900923957644
1400 Washington Ave, Albany, NY 12222	10000	349	4	100	nn	637.4991041342743
1400 Washington Ave, Albany, NY 12222	10000	221	4	100	ga	760.0175722953862
1400 Washington Ave, Albany, NY 12222	10000	15	4	100	ga	95.93515516086265
1400 Washington Ave, Albany, NY 12222	10000	127	4	100	aco	324.2518136673606
1400 Washington Ave, Albany, NY 12222	10000	23	4	100	ga	122.40479767985039
1400 Washington Ave, Albany, NY 12222	10000	88	4	100	nn	290.4277766151435
1400 Washington Ave, Albany, NY 12222	10000	19	4	100	aco	113.76660995762686
1400 Washington Ave, Albany, NY 12222	10000	205	4	100	sa	996.8634387096215
1400 Washington Ave, Albany, NY 12222	10000	52	4	100	ga	243.73624189406357
1400 Washington Ave, Albany, NY 12222	10000	151	4	100	ga	588.8354523174236
1400 Washington Ave, Albany, NY 12222	10000	323	4	100	sa	1143.3485120351338
1400 Washington Ave, Albany, NY 12222	10000	9	4	100	sa	73.3359201586413
1400 Washington Ave, Albany, NY 12222	10000	382	4	100	nn	755.2790272280006
1400 Washington Ave, Albany, NY 12222	10000	92	4	100	nn	271.40452680203464
1400 Washington Ave, Albany, NY 12222	10000	203	4	100	sa	1065.6519444574
1400 Washington Ave, Albany, NY 12222	10000	397	4	100	ga	1212.1548294449476
1400 Washington Ave, Albany, NY 12222	10000	187	4	100	nn	426.5763698930852
1400 Washington Ave, Albany, NY 12222	10000	75	4	100	ga	337.4794122065217
1400 Washington Ave, Albany, NY 12222	10000	29	4	100	ga	124.21135829249047
1400 Washington Ave, Albany, NY 12222	10000	295	4	100	aco	486.7766679742062
1400 Washington Ave, Albany, NY 12222	10000	123	4	100	ga	469.90757992011225
1400 Washington Ave, Albany, NY 12222	10000	331	4	100	sa	1183.515531782258
1400 Washington Ave, Albany, NY 12222	10000	241	4	100	nn	477.7070164478512
1400 Washington Ave, Albany, NY 12222	10000	242	4	100	ga	829.1570829819719
1400 Washington Ave, Albany, NY 12222	10000	28	4	100	ga	131.71961613218278
1400 Washington Ave, Albany, NY 12222	10000	307	4	100	nn	637.0312907186244
1400 Washington Ave, Albany, NY 12222	10000	57	4	100	nn	201.40583780309348
1400 Washington Ave, Albany, NY 12222	10000	393	4	100	sa	1290.553690050292
1400 Washington Ave, Albany, NY 12222	10000	121	4	100	nn	361.2324479325862
1400 Washington Ave, Albany, NY 12222	10000	232	4	100	sa	1029.5164736584882
1400 Washington Ave, Albany, NY 12222	10000	396	4	100	ga	1414.7650068531354
1400 Washington Ave, Albany, NY 12222	10000	253	4	100	sa	1050.9925380113257
1400 Washington Ave, Albany, NY 12222	10000	387	4	100	nn	659.403019041751
1400 Washington Ave, Albany, NY 12222	10000	276	4	100	ga	833.1358134831321
1400 Washington Ave, Albany, NY 12222	10000	114	4	100	sa	548.9550979453148
1400 Washington Ave, Albany, NY 12222	10000	393	4	100	aco	590.5294771921523
1400 Washington Ave, Albany, NY 12222	10000	207	4	100	sa	865.6024156635085
1400 Washington Ave, Albany, NY 12222	10000	243	4	100	ga	767.455087297075
1400 Washington Ave, Albany, NY 12222	10000	342	4	100	nn	772.530209951194
1400 Washington Ave, Albany, NY 12222	10000	89	4	100	sa	482.80059932971466
1400 Washington Ave, Albany, NY 12222	10000	62	4	100	sa	395.0733039466313
1400 Washington Ave, Albany, NY 12222	10000	130	4	100	nn	363.8055204815721
1400 Washington Ave, Albany, NY 12222	10000	192	4	100	nn	432.1270209134856
1400 Washington Ave, Albany, NY 12222	10000	318	4	100	ga	901.534222361115
1400 Washington Ave, Albany, NY 12222	10000	65	4	100	nn	203.60407024099501
1400 Washington Ave, Albany, NY 12222	10000	71	4	100	ga	347.32191962005095
1400 Washington Ave, Albany, NY 12222	10000	374	4	100	sa	1408.294576795362
1400 Washington Ave, Albany, NY 12222	10000	79	4	100	sa	414.26080299554184
1400 Washington Ave, Albany, NY 12222	10000	77	4	100	sa	395.9956471084365
1400 Washington Ave, Albany, NY 12222	10000	244	4	100	ga	789.9578047454947
1400 Washington Ave, Albany, NY 12222	10000	379	4	100	nn	692.6600426785525
1400 Washington Ave, Albany, NY 12222	10000	363	4	100	aco	570.3422072327935
1400 Washington Ave, Albany, NY 12222	10000	260	4	100	sa	1066.5880791219336
1400 Washington Ave, Albany, NY 12222	10000	280	4	100	ga	877.5758598229716
1400 Washington Ave, Albany, NY 12222	10000	205	4	100	nn	476.98911637339177
1400 Washington Ave, Albany, NY 12222	10000	137	4	100	sa	645.9591439319624
1400 Washington Ave, Albany, NY 12222	10000	140	4	100	ga	499.8129406369249
1400 Washington Ave, Albany, NY 12222	10000	212	4	100	nn	522.5167074070982
1400 Washington Ave, Albany, NY 12222	10000	26	4	100	nn	174.75351863508618
1400 Washington Ave, Albany, NY 12222	10000	208	4	100	sa	950.9660975197239
1400 Washington Ave, Albany, NY 12222	10000	68	4	100	nn	250.89619846498732
1400 Washington Ave, Albany, NY 12222	10000	37	4	100	sa	172.9351274764644
1400 Washington Ave, Albany, NY 12222	10000	176	4	100	sa	741.0137245420655
1400 Washington Ave, Albany, NY 12222	10000	344	4	100	ga	1096.3090144938433
1400 Washington Ave, Albany, NY 12222	10000	284	4	100	nn	536.3564516054364
1400 Washington Ave, Albany, NY 12222	10000	48	4	100	nn	220.20297437441184
1400 Washington Ave, Albany, NY 12222	10000	283	4	100	aco	500.14542803496334
1400 Washington Ave, Albany, NY 12222	10000	196	4	100	sa	951.6109451764667
1400 Washington Ave, Albany, NY 12222	10000	193	4	100	nn	445.7071728298847
1400 Washington Ave, Albany, NY 12222	10000	335	4	100	ga	870.7303699460168
1400 Washington Ave, Albany, NY 12222	10000	5	4	100	ga	67.42741506188764
1400 Washington Ave, Albany, NY 12222	10000	92	4	100	aco	251.7315092669059
1400 Washington Ave, Albany, NY 12222	10000	223	4	100	sa	852.1486337205537
1400 Washington Ave, Albany, NY 12222	10000	57	4	100	aco	213.6482491880528
1400 Washington Ave, Albany, NY 12222	10000	11	4	100	aco	84.35105662128598
1400 Washington Ave, Albany, NY 12222	10000	227	4	100	ga	965.3956616850639
1400 Washington Ave, Albany, NY 12222	10000	297	4	100	nn	594.8692755431244
1400 Washington Ave, Albany, NY 12222	10000	288	4	100	sa	1222.7322559818285
1400 Washington Ave, Albany, NY 12222	10000	102	4	100	aco	286.1729709441277
1400 Washington Ave, Albany, NY 12222	10000	244	4	100	nn	549.4017822610518
1400 Washington Ave, Albany, NY 12222	10000	312	4	100	ga	946.5864201114273
1400 Washington Ave, Albany, NY 12222	10000	76	4	100	aco	224.95937287034536
1400 Washington Ave, Albany, NY 12222	10000	120	4	100	nn	346.4888436457059
1400 Washington Ave, Albany, NY 12222	10000	330	4	100	sa	1283.8584722755486
1400 Washington Ave, Albany, NY 12222	10000	263	4	100	ga	977.8912120104357
1400 Washington Ave, Albany, NY 12222	10000	269	4	100	sa	1057.8387258783475
1400 Washington Ave, Albany, NY 12222	10000	376	4	100	nn	676.8582508198998
1400 Washington Ave, Albany, NY 12222	10000	49	4	100	nn	189.27282689746272
1400 Washington Ave, Albany, NY 12222	10000	284	4	100	sa	1043.0430282640111
1400 Washington Ave, Albany, NY 12222	10000	387	4	100	ga	1432.8735843900256
1400 Washington Ave, Albany, NY 12222	10000	263	4	100	nn	567.218091638269
1400 Washington Ave, Albany, NY 12222	10000	98	4	100	sa	538.3288977901507
1400 Washington Ave, Albany, NY 12222	10000	265	4	100	aco	433.944854439353
1400 Washington Ave, Albany, NY 12222	10000	180	4	100	ga	660.4542525552987
1400 Washington Ave, Albany, NY 12222	10000	197	4	100	sa	912.4348564396249
1400 Washington Ave, Albany, NY 12222	10000	317	4	100	nn	697.8623952115984
1400 Washington Ave, Albany, NY 12222	10000	232	4	100	ga	733.3872509110183
1400 Washington Ave, Albany, NY 12222	10000	258	4	100	sa	993.9144792524082
1400 Washington Ave, Albany, NY 12222	10000	216	4	100	nn	477.36709080490544
1400 Washington Ave, Albany, NY 12222	10000	34	4	100	nn	166.05461984601627
1400 Washington Ave, Albany, NY 12222	10000	226	4	100	aco	398.8160767666767
1400 Washington Ave, Albany, NY 12222	10000	335	4	100	ga	1190.499339773807
1400 Washington Ave, Albany, NY 12222	10000	391	4	100	sa	1305.4889640549306
1400 Washington Ave, Albany, NY 12222	10000	296	4	100	nn	561.1103138825338
1400 Washington Ave, Albany, NY 12222	10000	59	4	100	nn	228.51591520908664
1400 Washington Ave, Albany, NY 12222	10000	21	4	100	nn	142.54188368683248
1400 Washington Ave, Albany, NY 12222	10000	137	4	100	sa	636.6386401096387
1400 Washington Ave, Albany, NY 12222	10000	367	4	100	ga	1122.147857061994
1400 Washington Ave, Albany, NY 12222	10000	224	4	100	sa	899.6262374909468
1400 Washington Ave, Albany, NY 12222	10000	227	4	100	aco	425.6711529061411
1400 Washington Ave, Albany, NY 12222	10000	29	4	100	aco	137.75436866397368
1400 Washington Ave, Albany, NY 12222	10000	79	4	100	sa	414.8784221462565
1400 Washington Ave, Albany, NY 12222	10000	398	4	100	nn	761.853735533444
1400 Washington Ave, Albany, NY 12222	10000	183	4	100	sa	812.8585085365252
1400 Washington Ave, Albany, NY 12222	10000	354	4	100	ga	1141.8204337363916
1400 Washington Ave, Albany, NY 12222	10000	91	4	100	sa	447.4212067433362
1400 Washington Ave, Albany, NY 12222	10000	51	4	100	sa	304.3448518924666
1400 Washington Ave, Albany, NY 12222	10000	100	4	100	ga	536.0386545645433
1400 Washington Ave, Albany, NY 12222	10000	37	4	100	ga	166.2936343236577
1400 Washington Ave, Albany, NY 12222	10000	49	4	100	sa	243.79505392868012
1400 Washington Ave, Albany, NY 12222	10000	9	4	100	sa	89.77815102704714
1400 Washington Ave, Albany, NY 12222	10000	346	4	100	nn	689.8541487634576
1400 Washington Ave, Albany, NY 12222	10000	32	4	100	sa	162.63642761027074
1400 Washington Ave, Albany, NY 12222	10000	262	4	100	nn	575.0518725578422
1400 Washington Ave, Albany, NY 12222	10000	328	4	100	ga	974.6765548147679
1400 Washington Ave, Albany, NY 12222	10000	122	4	100	nn	378.90768828514393
1400 Washington Ave, Albany, NY 12222	10000	381	4	100	sa	1225.656381327031
1400 Washington Ave, Albany, NY 12222	10000	96	4	100	ga	403.44733319087396
1400 Washington Ave, Albany, NY 12222	10000	72	4	100	nn	240.9755176048149
1400 Washington Ave, Albany, NY 12222	10000	156	4	100	nn	405.86770423180377
1400 Washington Ave, Albany, NY 12222	10000	269	4	100	sa	960.7030934636921
1400 Washington Ave, Albany, NY 12222	10000	254	4	100	ga	841.9227685053394
1400 Washington Ave, Albany, NY 12222	10000	71	4	100	nn	224.24841332357215
1400 Washington Ave, Albany, NY 12222	10000	37	4	100	sa	203.46908560523636
1400 Washington Ave, Albany, NY 12222	10000	397	4	100	aco	573.9284112201524
1400 Washington Ave, Albany, NY 12222	10000	6	4	100	aco	52.42631119076009
1400 Washington Ave, Albany, NY 12222	10000	238	4	100	sa	967.3727942847406
1400 Washington Ave, Albany, NY 12222	10000	296	4	100	nn	566.4172160607014
1400 Washington Ave, Albany, NY 12222	10000	378	4	100	ga	1265.9031169191737
1400 Washington Ave, Albany, NY 12222	10000	20	4	100	ga	129.4966215032091
1400 Washington Ave, Albany, NY 12222	10000	230	4	100	nn	453.9083221407897
1400 Washington Ave, Albany, NY 12222	10000	108	4	100	ga	485.9631047345642
1400 Washington Ave, Albany, NY 12222	10000	366	4	100	sa	1424.8363084569553
1400 Washington Ave, Albany, NY 12222	10000	219	4	100	ga	671.6545394573839
1400 Washington Ave, Albany, NY 12222	10000	388	4	100	nn	748.9341881633476
1400 Washington Ave, Albany, NY 12222	10000	12	4	100	nn	91.94583768769775
1400 Washington Ave, Albany, NY 12222	10000	358	4	100	sa	1304.9897929762194
1400 Washington Ave, Albany, NY 12222	10000	288	4	100	ga	869.6286272910789
1400 Washington Ave, Albany, NY 12222	10000	168	4	100	nn	423.69939695254016
1400 Washington Ave, Albany, NY 12222	10000	384	4	100	aco	531.8289494324675
1400 Washington Ave, Albany, NY 12222	10000	303	4	100	sa	1208.367925374856
1400 Washington Ave, Albany, NY 12222	10000	55	4	100	sa	256.4388756109485
1400 Washington Ave, Albany, NY 12222	10000	315	4	100	ga	879.1413080357455
1400 Washington Ave, Albany, NY 12222	10000	345	4	100	nn	623.7278376824246
1400 Washington Ave, Albany, NY 12222	10000	67	4	100	nn	243.5825914646541
1400 Washington Ave, Albany, NY 12222	10000	111	4	100	ga	476.51590192400033
1400 Washington Ave, Albany, NY 12222	10000	206	4	100	sa	823.3320021992479
1400 Washington Ave, Albany, NY 12222	10000	10	4	100	sa	92.73874407878954
1400 Washington Ave, Albany, NY 12222	10000	195	4	100	sa	866.140617017149
1400 Washington Ave, Albany, NY 12222	10000	226	4	100	aco	417.3935397152019
1400 Washington Ave, Albany, NY 12222	10000	397	4	100	nn	712.1727008574422
1400 Washington Ave, Albany, NY 12222	10000	364	4	100	ga	1174.9455281399305
1400 Washington Ave, Albany, NY 12222	10000	4	4	100	nn	60.618197761338536
1400 Washington Ave, Albany, NY 12222	10000	350	4	100	sa	1193.8531185399322
1400 Washington Ave, Albany, NY 12222	10000	22	4	100	sa	144.0777492104281
1400 Washington Ave, Albany, NY 12222	10000	48	4	100	sa	248.84390884394097
1400 Washington Ave, Albany, NY 12222	10000	178	4	100	aco	365.9330557523146
1400 Washington Ave, Albany, NY 12222	10000	312	4	100	nn	601.078553467534
1400 Washington Ave, Albany, NY 12222	10000	348	4	100	ga	995.233833479173
1400 Washington Ave, Albany, NY 12222	10000	34	4	100	ga	171.25325952287335
1400 Washington Ave, Albany, NY 12222	10000	205	4	100	sa	892.7407257313345
1400 Washington Ave, Albany, NY 12222	10000	60	4	100	sa	319.0245572241818
1400 Washington Ave, Albany, NY 12222	10000	124	4	100	aco	317.2751222604902
1400 Washington Ave, Albany, NY 12222	10000	214	4	100	ga	701.1206007792921
1400 Washington Ave, Albany, NY 12222	10000	315	4	100	nn	662.0668677292998
1400 Washington Ave, Albany, NY 12222	10000	50	4	100	nn	213.7813248011346
1400 Washington Ave, Albany, NY 12222	10000	28	4	100	nn	151.81198609935967
1400 Washington Ave, Albany, NY 12222	10000	53	4	100	aco	198.65896266657757
1400 Washington Ave, Albany, NY 12222	10000	103	4	100	ga	431.7327309521903
1400 Washington Ave, Albany, NY 12222	10000	326	4	100	sa	1287.360014777123
1400 Washington Ave, Albany, NY 12222	10000	14	4	100	sa	93.11834960222004
1400 Washington Ave, Albany, NY 12222	10000	92	4	100	sa	562.0529459413971
1400 Washington Ave, Albany, NY 12222	10000	251	4	100	nn	526.5091869279777
1400 Washington Ave, Albany, NY 12222	10000	270	4	100	ga	852.5421316334109
1400 Washington Ave, Albany, NY 12222	10000	97	4	100	nn	349.83147258564856
1400 Washington Ave, Albany, NY 12222	10000	121	4	100	sa	589.1510846058962
1400 Washington Ave, Albany, NY 12222	10000	126	4	100	sa	576.5573666135915
1400 Washington Ave, Albany, NY 12222	10000	132	4	100	sa	653.702941001848
1400 Washington Ave, Albany, NY 12222	10000	239	4	100	aco	473.94013151842944
1400 Washington Ave, Albany, NY 12222	10000	395	4	100	ga	1178.6963732891147
1400 Washington Ave, Albany, NY 12222	10000	394	4	100	nn	701.7876203880919
1400 Washington Ave, Albany, NY 12222	10000	35	4	100	ga	161.99063323416917
1400 Washington Ave, Albany, NY 12222	10000	241	4	100	sa	942.1278782600402
1400 Washington Ave, Albany, NY 12222	10000	298	4	100	nn	555.331171016802
1400 Washington Ave, Albany, NY 12222	10000	300	4	100	sa	1194.1538587418092
1400 Washington Ave, Albany, NY 12222	10000	380	4	100	ga	1360.631930208679
1400 Washington Ave, Albany, NY 12222	10000	89	4	100	ga	448.0966677129694
1400 Washington Ave, Albany, NY 12222	10000	245	4	100	aco	476.1859370744192
1400 Washington Ave, Albany, NY 12222	10000	327	4	100	nn	597.343114026353
1400 Washington Ave, Albany, NY 12222	10000	122	4	100	nn	306.45121145910315
1400 Washington Ave, Albany, NY 12222	10000	387	4	100	sa	1265.815061481136
1400 Washington Ave, Albany, NY 12222	10000	382	4	100	ga	1195.3400583919856
1400 Washington Ave, Albany, NY 12222	10000	332	4	100	nn	703.6183459501539
1400 Washington Ave, Albany, NY 12222	10000	310	4	100	sa	1174.5759205960019
1400 Washington Ave, Albany, NY 12222	10000	54	4	100	nn	203.44728149397233
1400 Washington Ave, Albany, NY 12222	10000	70	4	100	nn	219.0631209046412
1400 Washington Ave, Albany, NY 12222	10000	332	4	100	ga	1047.6950322208886
1400 Washington Ave, Albany, NY 12222	10000	322	4	100	nn	600.2013674837211
1400 Washington Ave, Albany, NY 12222	10000	368	4	100	aco	563.6603747108672
1400 Washington Ave, Albany, NY 12222	10000	338	4	100	ga	999.0600743794009
1400 Washington Ave, Albany, NY 12222	10000	132	4	100	ga	515.497210958125
1400 Washington Ave, Albany, NY 12222	10000	290	4	100	nn	600.55530422723
1400 Washington Ave, Albany, NY 12222	10000	30	4	100	ga	183.8666220236707
1400 Washington Ave, Albany, NY 12222	10000	90	4	100	ga	350.20265704034597
1400 Washington Ave, Albany, NY 12222	10000	15	4	100	ga	100.97423161330187
1400 Washington Ave, Albany, NY 12222	10000	206	4	100	nn	420.24788854637563
1400 Washington Ave, Albany, NY 12222	10000	175	4	100	ga	597.6885578219993
1400 Washington Ave, Albany, NY 12222	10000	193	4	100	ga	740.5626328756363
1400 Washington Ave, Albany, NY 12222	10000	175	4	100	ga	586.9815568496507
1400 Washington Ave, Albany, NY 12222	10000	363	4	100	aco	582.8875346825408
1400 Washington Ave, Albany, NY 12222	10000	88	4	100	ga	397.29923055123254
1400 Washington Ave, Albany, NY 12222	10000	18	4	100	ga	134.89898007638152
1400 Washington Ave, Albany, NY 12222	10000	278	4	100	ga	963.6296835827795
1400 Washington Ave, Albany, NY 12222	10000	201	4	100	aco	379.40589372539915
1400 Washington Ave, Albany, NY 12222	10000	333	4	100	ga	879.1490935006553
1400 Washington Ave, Albany, NY 12222	10000	142	4	100	ga	487.14498100297004
1400 Washington Ave, Albany, NY 12222	10000	132	4	100	ga	551.2475125989122
1400 Washington Ave, Albany, NY 12222	10000	118	4	100	ga	490.3986631643837
1400 Washington Ave, Albany, NY 12222	10000	30	4	100	ga	139.79977962306404
1400 Washington Ave, Albany, NY 12222	10000	13	4	100	ga	78.74784936009634
1400 Washington Ave, Albany, NY 12222	10000	224	4	100	aco	424.5521911198992
1400 Washington Ave, Albany, NY 12222	10000	15	4	100	aco	89.19319037728016
1400 Washington Ave, Albany, NY 12222	10000	163	4	100	aco	351.5560612403975
1400 Washington Ave, Albany, NY 12222	10000	71	4	100	aco	218.31976465086416
1400 Washington Ave, Albany, NY 12222	10000	119	4	100	aco	291.9237279472856
1400 Washington Ave, Albany, NY 12222	10000	370	4	100	aco	588.8273816467181
1400 Washington Ave, Albany, NY 12222	10000	130	4	100	aco	296.9068786804308
1400 Washington Ave, Albany, NY 12222	10000	85	4	100	aco	243.58323894929032
1400 Washington Ave, Albany, NY 12222	10000	210	4	100	aco	405.1532985712392
1400 Washington Ave, Albany, NY 12222	10000	65	4	100	aco	210.574424696591
1400 Washington Ave, Albany, NY 12222	10000	216	4	100	aco	468.07540307768534
1400 Washington Ave, Albany, NY 12222	10000	121	4	100	aco	327.6280725607523
1400 Washington Ave, Albany, NY 12222	10000	69	4	100	aco	228.20700106217654
1400 Washington Ave, Albany, NY 12222	10000	162	4	100	aco	380.4156407475869
1400 Washington Ave, Albany, NY 12222	10000	286	4	100	aco	452.24300741531965
1400 Washington Ave, Albany, NY 12222	10000	79	4	100	aco	213.5243827800784
1400 Washington Ave, Albany, NY 12222	10000	295	4	100	aco	520.8632079150551
