address	distance	customers	trucks	truck_capacity	algorithm	total_distance
1400 Washington Ave, Albany, NY 12222	10000	18	4	50	ga	120.45527825031972
1400 Washington Ave, Albany, NY 12222	10000	139	4	50	sa	441.79694221746246
1400 Washington Ave, Albany, NY 12222	10000	11	4	50	ga	86.99841191448976
1400 Washington Ave, Albany, NY 12222	10000	70	4	50	sa	340.54840732389886
1400 Washington Ave, Albany, NY 12222	10000	120	4	50	nn	398.3094891042319
1400 Washington Ave, Albany, NY 12222	10000	97	4	50	aco	248.0180534498791
1400 Washington Ave, Albany, NY 12222	10000	158	4	50	ga	587.1852254872491
1400 Washington Ave, Albany, NY 12222	10000	141	4	50	sa	492.78870065811856
1400 Washington Ave, Albany, NY 12222	10000	60	4	50	ga	306.9329216996383
1400 Washington Ave, Albany, NY 12222	10000	15	4	50	ga	101.58906620361597
1400 Washington Ave, Albany, NY 12222	10000	183	4	50	nn	495.89912181463734
1400 Washington Ave, Albany, NY 12222	10000	72	4	50	ga	285.0531565568425
1400 Washington Ave, Albany, NY 12222	10000	119	4	50	sa	471.31755823340234
1400 Washington Ave, Albany, NY 12222	10000	87	4	50	nn	316.8985035384142
1400 Washington Ave, Albany, NY 12222	10000	45	4	50	ga	221.00217795949246
1400 Washington Ave, Albany, NY 12222	10000	27	4	50	nn	124.53925124784607
1400 Washington Ave, Albany, NY 12222	10000	157	4	50	aco	366.76291233938974
1400 Washington Ave, Albany, NY 12222	10000	63	4	50	ga	283.22642002423896
1400 Washington Ave, Albany, NY 12222	10000	110	4	50	sa	460.10437748676736
1400 Washington Ave, Albany, NY 12222	10000	137	4	50	nn	356.19122911689607
1400 Washington Ave, Albany, NY 12222	10000	111	4	50	ga	392.2563283372554
1400 Washington Ave, Albany, NY 12222	10000	119	4	50	sa	432.3569635277892
1400 Washington Ave, Albany, NY 12222	10000	88	4	50	aco	239.20612068539998
1400 Washington Ave, Albany, NY 12222	10000	71	4	50	nn	252.55492506186076
1400 Washington Ave, Albany, NY 12222	10000	22	4	50	aco	117.80909679009224
1400 Washington Ave, Albany, NY 12222	10000	42	4	50	aco	165.31395415189832
1400 Washington Ave, Albany, NY 12222	10000	167	4	50	sa	608.7732107656179
1400 Washington Ave, Albany, NY 12222	10000	161	4	50	nn	463.84928583671854
1400 Washington Ave, Albany, NY 12222	10000	196	4	50	ga	617.5254979184483
1400 Washington Ave, Albany, NY 12222	10000	2	4	50	ga	25.26754860334367
1400 Washington Ave, Albany, NY 12222	10000	2	4	50	ga	5.154165341872006
1400 Washington Ave, Albany, NY 12222	10000	88	4	50	sa	405.19446158420203
1400 Washington Ave, Albany, NY 12222	10000	48	4	50	sa	246.6604180466851
1400 Washington Ave, Albany, NY 12222	10000	194	4	50	nn	531.030729099599
1400 Washington Ave, Albany, NY 12222	10000	188	4	50	ga	545.409344431949
1400 Washington Ave, Albany, NY 12222	10000	177	4	50	aco	413.5461613213182
1400 Washington Ave, Albany, NY 12222	10000	34	4	50	ga	176.96297695944483
1400 Washington Ave, Albany, NY 12222	10000	140	4	50	sa	541.4112837189097
1400 Washington Ave, Albany, NY 12222	10000	25	4	50	sa	170.08695908354127
1400 Washington Ave, Albany, NY 12222	10000	67	4	50	ga	277.810846268425
1400 Washington Ave, Albany, NY 12222	10000	72	4	50	sa	357.03006598723726
1400 Washington Ave, Albany, NY 12222	10000	189	4	50	nn	498.5243720456921
1400 Washington Ave, Albany, NY 12222	10000	42	4	50	nn	183.45031299165007
1400 Washington Ave, Albany, NY 12222	10000	90	4	50	sa	377.05376817025757
1400 Washington Ave, Albany, NY 12222	10000	21	4	50	sa	132.81596912138824
1400 Washington Ave, Albany, NY 12222	10000	137	4	50	aco	322.88076865425126
1400 Washington Ave, Albany, NY 12222	10000	159	4	50	ga	554.0300101154286
1400 Washington Ave, Albany, NY 12222	10000	20	4	50	aco	112.08651625668013
1400 Washington Ave, Albany, NY 12222	10000	27	4	50	ga	156.49979832662626
1400 Washington Ave, Albany, NY 12222	10000	167	4	50	nn	449.5301052768755
1400 Washington Ave, Albany, NY 12222	10000	152	4	50	sa	568.6516964747248
1400 Washington Ave, Albany, NY 12222	10000	152	4	50	ga	494.34557070305533
1400 Washington Ave, Albany, NY 12222	10000	102	4	50	nn	308.3830858024577
1400 Washington Ave, Albany, NY 12222	10000	68	4	50	sa	300.1332915369995
1400 Washington Ave, Albany, NY 12222	10000	115	4	50	aco	285.66672582852436
1400 Washington Ave, Albany, NY 12222	10000	2	4	50	aco	19.43601805179994
1400 Washington Ave, Albany, NY 12222	10000	60	4	50	ga	242.34729875625675
1400 Washington Ave, Albany, NY 12222	10000	110	4	50	nn	322.4826798636147
1400 Washington Ave, Albany, NY 12222	10000	140	4	50	sa	507.03909076981074
1400 Washington Ave, Albany, NY 12222	10000	52	4	50	nn	209.80301877524033
1400 Washington Ave, Albany, NY 12222	10000	7	4	50	nn	57.55138052145448
1400 Washington Ave, Albany, NY 12222	10000	106	4	50	ga	424.2340301271788
1400 Washington Ave, Albany, NY 12222	10000	40	4	50	sa	226.43871053172802
1400 Washington Ave, Albany, NY 12222	10000	20	4	50	ga	109.47421973126559
1400 Washington Ave, Albany, NY 12222	10000	88	4	50	nn	322.0450517291124
1400 Washington Ave, Albany, NY 12222	10000	73	4	50	sa	325.5819463827428
1400 Washington Ave, Albany, NY 12222	10000	4	4	50	nn	51.95992502661728
1400 Washington Ave, Albany, NY 12222	10000	66	4	50	ga	258.0531448051003
1400 Washington Ave, Albany, NY 12222	10000	21	4	50	nn	115.14744320723925
1400 Washington Ave, Albany, NY 12222	10000	146	4	50	aco	375.6281569381263
1400 Washington Ave, Albany, NY 12222	10000	48	4	50	aco	180.04612077372943
1400 Washington Ave, Albany, NY 12222	10000	137	4	50	sa	516.414772528603
1400 Washington Ave, Albany, NY 12222	10000	153	4	50	ga	623.4049271537416
1400 Washington Ave, Albany, NY 12222	10000	46	4	50	sa	237.34505468156678
1400 Washington Ave, Albany, NY 12222	10000	175	4	50	nn	443.2728105581124
1400 Washington Ave, Albany, NY 12222	10000	95	4	50	sa	427.4240929090453
1400 Washington Ave, Albany, NY 12222	10000	144	4	50	ga	525.3150369663689
1400 Washington Ave, Albany, NY 12222	10000	8	4	50	ga	72.08577581655669
1400 Washington Ave, Albany, NY 12222	10000	54	4	50	sa	296.3280893138134
1400 Washington Ave, Albany, NY 12222	10000	145	4	50	nn	408.9576916758723
1400 Washington Ave, Albany, NY 12222	10000	27	4	50	ga	125.24602051077257
1400 Washington Ave, Albany, NY 12222	10000	63	4	50	nn	254.6452024431214
1400 Washington Ave, Albany, NY 12222	10000	115	4	50	sa	432.9341351449197
1400 Washington Ave, Albany, NY 12222	10000	194	4	50	aco	431.325931370369
1400 Washington Ave, Albany, NY 12222	10000	160	4	50	nn	417.5327454765403
1400 Washington Ave, Albany, NY 12222	10000	199	4	50	ga	662.5932516908993
1400 Washington Ave, Albany, NY 12222	10000	152	4	50	sa	637.6550996150636
1400 Washington Ave, Albany, NY 12222	10000	114	4	50	aco	333.2626610788834
1400 Washington Ave, Albany, NY 12222	10000	91	4	50	ga	395.52099752621274
1400 Washington Ave, Albany, NY 12222	10000	120	4	50	nn	361.7147869050258
1400 Washington Ave, Albany, NY 12222	10000	95	4	50	sa	389.77136318600145
1400 Washington Ave, Albany, NY 12222	10000	115	4	50	ga	432.17873125752624
1400 Washington Ave, Albany, NY 12222	10000	134	4	50	nn	355.2712890673668
1400 Washington Ave, Albany, NY 12222	10000	148	4	50	sa	574.9052768119462
1400 Washington Ave, Albany, NY 12222	10000	96	4	50	nn	333.5971046659014
1400 Washington Ave, Albany, NY 12222	10000	121	4	50	ga	476.1427662513848
1400 Washington Ave, Albany, NY 12222	10000	134	4	50	sa	478.2148087378279
1400 Washington Ave, Albany, NY 12222	10000	186	4	50	aco	353.7546369940631
1400 Washington Ave, Albany, NY 12222	10000	39	4	50	sa	212.60826986108157
1400 Washington Ave, Albany, NY 12222	10000	25	4	50	aco	138.60961369500737
1400 Washington Ave, Albany, NY 12222	10000	119	4	50	ga	393.7595441453308
1400 Washington Ave, Albany, NY 12222	10000	149	4	50	nn	454.9843084671898
1400 Washington Ave, Albany, NY 12222	10000	20	4	50	aco	114.77532817185306
1400 Washington Ave, Albany, NY 12222	10000	9	4	50	aco	67.94213809868302
1400 Washington Ave, Albany, NY 12222	10000	31	4	50	aco	144.7082264174413
1400 Washington Ave, Albany, NY 12222	10000	97	4	50	sa	459.98050373754813
1400 Washington Ave, Albany, NY 12222	10000	39	4	50	sa	204.08427668231334
1400 Washington Ave, Albany, NY 12222	10000	119	4	50	ga	452.6076953289781
1400 Washington Ave, Albany, NY 12222	10000	1	4	50	ga	29.273575527638602
1400 Washington Ave, Albany, NY 12222	10000	60	4	50	aco	239.86756615463213
1400 Washington Ave, Albany, NY 12222	10000	182	4	50	nn	467.2432252312864
1400 Washington Ave, Albany, NY 12222	10000	130	4	50	sa	501.8403301288118
1400 Washington Ave, Albany, NY 12222	10000	70	4	50	nn	255.48633910570467
1400 Washington Ave, Albany, NY 12222	10000	147	4	50	ga	496.7396105047264
1400 Washington Ave, Albany, NY 12222	10000	22	4	50	nn	158.40599584862133
1400 Washington Ave, Albany, NY 12222	10000	52	4	50	ga	235.42549631149186
1400 Washington Ave, Albany, NY 12222	10000	3	4	50	ga	45.69378002999831
1400 Washington Ave, Albany, NY 12222	10000	24	4	50	ga	112.61682137293099
1400 Washington Ave, Albany, NY 12222	10000	41	4	50	ga	218.46341377169568
1400 Washington Ave, Albany, NY 12222	10000	137	4	50	nn	378.91086635079444
1400 Washington Ave, Albany, NY 12222	10000	188	4	50	sa	640.970021149866
1400 Washington Ave, Albany, NY 12222	10000	192	4	50	aco	427.557645139766
1400 Washington Ave, Albany, NY 12222	10000	100	4	50	nn	354.5990658195312
1400 Washington Ave, Albany, NY 12222	10000	136	4	50	sa	457.41179071275434
1400 Washington Ave, Albany, NY 12222	10000	191	4	50	ga	652.4425481105868
1400 Washington Ave, Albany, NY 12222	10000	66	4	50	aco	227.93934976430907
1400 Washington Ave, Albany, NY 12222	10000	94	4	50	nn	347.63005160410387
1400 Washington Ave, Albany, NY 12222	10000	34	4	50	ga	177.9389827123256
1400 Washington Ave, Albany, NY 12222	10000	102	4	50	sa	447.5200421753946
1400 Washington Ave, Albany, NY 12222	10000	41	4	50	aco	177.65838890647788
1400 Washington Ave, Albany, NY 12222	10000	127	4	50	nn	363.53382151674754
1400 Washington Ave, Albany, NY 12222	10000	114	4	50	sa	465.05992680101576
1400 Washington Ave, Albany, NY 12222	10000	186	4	50	ga	657.0189676407724
1400 Washington Ave, Albany, NY 12222	10000	89	4	50	aco	236.20870888350626
1400 Washington Ave, Albany, NY 12222	10000	58	4	50	sa	272.21723837127234
1400 Washington Ave, Albany, NY 12222	10000	46	4	50	ga	218.89789425071575
1400 Washington Ave, Albany, NY 12222	10000	153	4	50	nn	396.1703954974644
1400 Washington Ave, Albany, NY 12222	10000	27	4	50	ga	129.7197349428807
1400 Washington Ave, Albany, NY 12222	10000	141	4	50	sa	564.8147404201351
1400 Washington Ave, Albany, NY 12222	10000	70	4	50	ga	274.0311998178295
1400 Washington Ave, Albany, NY 12222	10000	118	4	50	nn	400.0236156799154
1400 Washington Ave, Albany, NY 12222	10000	57	4	50	sa	272.87441088007716
1400 Washington Ave, Albany, NY 12222	10000	9	4	50	sa	82.75714707128338
1400 Washington Ave, Albany, NY 12222	10000	122	4	50	aco	328.7290932754629
1400 Washington Ave, Albany, NY 12222	10000	4	4	50	aco	52.88151592752605
1400 Washington Ave, Albany, NY 12222	10000	78	4	50	ga	331.4284999394631
1400 Washington Ave, Albany, NY 12222	10000	33	4	50	sa	185.1532706385589
1400 Washington Ave, Albany, NY 12222	10000	37	4	50	aco	153.9219566054712
1400 Washington Ave, Albany, NY 12222	10000	194	4	50	nn	492.5160235389369
1400 Washington Ave, Albany, NY 12222	10000	122	4	50	sa	433.33563597643746
1400 Washington Ave, Albany, NY 12222	10000	135	4	50	ga	395.3788087676669
1400 Washington Ave, Albany, NY 12222	10000	97	4	50	nn	329.82381995766457
1400 Washington Ave, Albany, NY 12222	10000	4	4	50	nn	46.449751848518304
1400 Washington Ave, Albany, NY 12222	10000	142	4	50	sa	525.2712272305479
1400 Washington Ave, Albany, NY 12222	10000	138	4	50	ga	439.8631202252815
1400 Washington Ave, Albany, NY 12222	10000	40	4	50	ga	221.9374267159459
1400 Washington Ave, Albany, NY 12222	10000	111	4	50	nn	366.7811685161211
1400 Washington Ave, Albany, NY 12222	10000	196	4	50	aco	408.85896644566753
1400 Washington Ave, Albany, NY 12222	10000	163	4	50	sa	577.1203786186578
1400 Washington Ave, Albany, NY 12222	10000	24	4	50	sa	120.61280061067247
1400 Washington Ave, Albany, NY 12222	10000	2	4	50	sa	19.39218648840229
1400 Washington Ave, Albany, NY 12222	10000	156	4	50	ga	441.0952098148448
1400 Washington Ave, Albany, NY 12222	10000	42	4	50	ga	221.81283455505312
1400 Washington Ave, Albany, NY 12222	10000	193	4	50	nn	471.17937451845313
1400 Washington Ave, Albany, NY 12222	10000	22	4	50	ga	146.87088463833092
1400 Washington Ave, Albany, NY 12222	10000	45	4	50	nn	180.23463789138978
1400 Washington Ave, Albany, NY 12222	10000	102	4	50	aco	284.2797269121185
1400 Washington Ave, Albany, NY 12222	10000	20	4	50	aco	112.5199875696574
1400 Washington Ave, Albany, NY 12222	10000	169	4	50	sa	565.6158516766747
1400 Washington Ave, Albany, NY 12222	10000	6	4	50	rl	59.34309678769398
1400 Washington Ave, Albany, NY 12222	10000	132	4	50	ga	502.7433745840239
1400 Washington Ave, Albany, NY 12222	10000	52	4	50	aco	220.12881044509504
1400 Washington Ave, Albany, NY 12222	10000	100	4	50	sa	412.4615654256352
1400 Washington Ave, Albany, NY 12222	10000	199	4	50	nn	479.597621921401
1400 Washington Ave, Albany, NY 12222	10000	83	4	50	ga	323.660604115744
1400 Washington Ave, Albany, NY 12222	10000	3	4	50	ga	32.332349669607055
1400 Washington Ave, Albany, NY 12222	10000	75	4	50	aco	222.0662665863338
1400 Washington Ave, Albany, NY 12222	10000	148	4	50	sa	539.059787226782
1400 Washington Ave, Albany, NY 12222	10000	169	4	50	nn	421.40889212711795
1400 Washington Ave, Albany, NY 12222	10000	64	4	50	aco	206.55907977261825
1400 Washington Ave, Albany, NY 12222	10000	7	4	50	aco	76.39732732380517
1400 Washington Ave, Albany, NY 12222	10000	186	4	50	ga	616.9420788238223
1400 Washington Ave, Albany, NY 12222	10000	61	4	50	ga	250.40249392623997
1400 Washington Ave, Albany, NY 12222	10000	182	4	50	sa	575.1632957438223
1400 Washington Ave, Albany, NY 12222	10000	142	4	50	nn	385.9653668607199
1400 Washington Ave, Albany, NY 12222	10000	8	4	50	rl	105.03273861952951
1400 Washington Ave, Albany, NY 12222	10000	113	4	50	sa	404.42956364020546
1400 Washington Ave, Albany, NY 12222	10000	144	4	50	ga	579.8180978028929
1400 Washington Ave, Albany, NY 12222	10000	158	4	50	aco	356.0103192844677
1400 Washington Ave, Albany, NY 12222	10000	45	4	50	ga	227.26415964325602
1400 Washington Ave, Albany, NY 12222	10000	62	4	50	sa	380.23603052854713
1400 Washington Ave, Albany, NY 12222	10000	183	4	50	nn	483.39135563028935
1400 Washington Ave, Albany, NY 12222	10000	42	4	50	ga	220.55634649285227
1400 Washington Ave, Albany, NY 12222	10000	82	4	50	sa	367.08024234912153
1400 Washington Ave, Albany, NY 12222	10000	107	4	50	ga	424.15890296787194
1400 Washington Ave, Albany, NY 12222	10000	79	4	50	sa	356.18129631280243
1400 Washington Ave, Albany, NY 12222	10000	157	4	50	nn	431.8923929111567
1400 Washington Ave, Albany, NY 12222	10000	55	4	50	nn	259.83828423297683
1400 Washington Ave, Albany, NY 12222	10000	105	4	50	sa	441.35648116325507
1400 Washington Ave, Albany, NY 12222	10000	171	4	50	aco	358.983740052412
1400 Washington Ave, Albany, NY 12222	10000	62	4	50	nn	284.11002251803825
1400 Washington Ave, Albany, NY 12222	10000	183	4	50	ga	675.2714142047769
1400 Washington Ave, Albany, NY 12222	10000	44	4	50	aco	158.13246972083067
1400 Washington Ave, Albany, NY 12222	10000	44	4	50	ga	231.92782873588956
1400 Washington Ave, Albany, NY 12222	10000	137	4	50	nn	445.964735277041
1400 Washington Ave, Albany, NY 12222	10000	175	4	50	sa	607.2096859747813
1400 Washington Ave, Albany, NY 12222	10000	18	4	50	nn	126.73343533527908
1400 Washington Ave, Albany, NY 12222	10000	62	4	50	aco	215.71517339323754
1400 Washington Ave, Albany, NY 12222	10000	74	4	50	nn	273.54298647780166
1400 Washington Ave, Albany, NY 12222	10000	133	4	50	ga	421.0435178932763
1400 Washington Ave, Albany, NY 12222	10000	123	4	50	sa	458.19158405184055
1400 Washington Ave, Albany, NY 12222	10000	61	4	50	nn	251.72183849643793
1400 Washington Ave, Albany, NY 12222	10000	74	4	50	ga	278.8192857359034
1400 Washington Ave, Albany, NY 12222	10000	56	4	50	sa	296.4860306522236
1400 Washington Ave, Albany, NY 12222	10000	24	4	50	sa	143.98796170232734
1400 Washington Ave, Albany, NY 12222	10000	106	4	50	nn	379.84959307581346
1400 Washington Ave, Albany, NY 12222	10000	123	4	50	ga	411.51071068369737
1400 Washington Ave, Albany, NY 12222	10000	153	4	50	aco	382.93728008272325
1400 Washington Ave, Albany, NY 12222	10000	59	4	50	ga	319.652725207294
1400 Washington Ave, Albany, NY 12222	10000	110	4	50	nn	358.275356848983
1400 Washington Ave, Albany, NY 12222	10000	23	4	50	nn	164.49272613568093
1400 Washington Ave, Albany, NY 12222	10000	177	4	50	sa	653.0793452397479
1400 Washington Ave, Albany, NY 12222	10000	86	4	50	aco	273.6659870431207
1400 Washington Ave, Albany, NY 12222	10000	91	4	50	sa	412.06625993732644
1400 Washington Ave, Albany, NY 12222	10000	148	4	50	ga	522.1969517427308
1400 Washington Ave, Albany, NY 12222	10000	162	4	50	nn	419.68000542051357
1400 Washington Ave, Albany, NY 12222	10000	83	4	50	ga	321.30996087647895
1400 Washington Ave, Albany, NY 12222	10000	80	4	50	nn	274.82091517575896
1400 Washington Ave, Albany, NY 12222	10000	44	4	50	nn	150.23921317609117
1400 Washington Ave, Albany, NY 12222	10000	196	4	50	sa	718.2522007283692
1400 Washington Ave, Albany, NY 12222	10000	161	4	50	aco	423.8442487982418
1400 Washington Ave, Albany, NY 12222	10000	137	4	50	ga	442.2427361711469
1400 Washington Ave, Albany, NY 12222	10000	89	4	50	nn	306.64968904121883
1400 Washington Ave, Albany, NY 12222	10000	14	4	50	ga	94.6957170992864
1400 Washington Ave, Albany, NY 12222	10000	19	4	50	aco	98.06007836169384
1400 Washington Ave, Albany, NY 12222	10000	122	4	50	sa	471.7838804056213
1400 Washington Ave, Albany, NY 12222	10000	27	4	50	aco	131.97752331386815
1400 Washington Ave, Albany, NY 12222	10000	121	4	50	nn	352.6212421241653
1400 Washington Ave, Albany, NY 12222	10000	159	4	50	ga	561.4809554701246
1400 Washington Ave, Albany, NY 12222	10000	63	4	50	nn	242.02548883620656
1400 Washington Ave, Albany, NY 12222	10000	173	4	50	sa	569.9824636712193
1400 Washington Ave, Albany, NY 12222	10000	92	4	50	aco	245.7658540103409
1400 Washington Ave, Albany, NY 12222	10000	76	4	50	nn	276.15136582677906
1400 Washington Ave, Albany, NY 12222	10000	52	4	50	aco	182.05765237377162
1400 Washington Ave, Albany, NY 12222	10000	153	4	50	ga	588.9252235560188
1400 Washington Ave, Albany, NY 12222	10000	115	4	50	sa	487.02162598961627
1400 Washington Ave, Albany, NY 12222	10000	26	4	50	aco	140.50130438591404
1400 Washington Ave, Albany, NY 12222	10000	36	4	50	sa	199.80047554923513
1400 Washington Ave, Albany, NY 12222	10000	190	4	50	nn	497.41366084419775
1400 Washington Ave, Albany, NY 12222	10000	2	4	50	nn	25.77761302785296
1400 Washington Ave, Albany, NY 12222	10000	143	4	50	ga	496.5087657673611
1400 Washington Ave, Albany, NY 12222	10000	37	4	50	ga	205.918195810595
1400 Washington Ave, Albany, NY 12222	10000	155	4	50	sa	626.9724979060038
1400 Washington Ave, Albany, NY 12222	10000	26	4	50	ga	161.2602311744441
1400 Washington Ave, Albany, NY 12222	10000	129	4	50	nn	409.02169394252894
1400 Washington Ave, Albany, NY 12222	10000	23	4	50	nn	119.97656077494246
1400 Washington Ave, Albany, NY 12222	10000	171	4	50	aco	389.7739758583981
1400 Washington Ave, Albany, NY 12222	10000	134	4	50	ga	417.15110701451806
1400 Washington Ave, Albany, NY 12222	10000	171	4	50	sa	557.0230185985862
1400 Washington Ave, Albany, NY 12222	10000	31	4	50	aco	103.98388160276313
1400 Washington Ave, Albany, NY 12222	10000	119	4	50	nn	328.72064189729736
1400 Washington Ave, Albany, NY 12222	10000	11	4	50	aco	84.41913925958416
1400 Washington Ave, Albany, NY 12222	10000	22	4	50	nn	132.69749399879464
1400 Washington Ave, Albany, NY 12222	10000	59	4	50	ga	273.5288378071235
1400 Washington Ave, Albany, NY 12222	10000	98	4	50	ga	368.6126859884116
1400 Washington Ave, Albany, NY 12222	10000	183	4	50	sa	638.5194571967794
1400 Washington Ave, Albany, NY 12222	10000	153	4	50	nn	459.2287737783249
1400 Washington Ave, Albany, NY 12222	10000	116	4	50	aco	266.88214741955755
1400 Washington Ave, Albany, NY 12222	10000	66	4	50	nn	275.4993492520909
1400 Washington Ave, Albany, NY 12222	10000	154	4	50	ga	479.7358558826372
1400 Washington Ave, Albany, NY 12222	10000	68	4	50	aco	241.32956889829435
1400 Washington Ave, Albany, NY 12222	10000	158	4	50	sa	518.8988512294865
1400 Washington Ave, Albany, NY 12222	10000	38	4	50	sa	202.5127062873925
